Average_Borrow_APY_stable,Average_Borrow_APY_stable_pct,Average_Borrow_APY_variable,Average_Borrow_APY_variable_pct,Average_Supply_APY,Average_Supply_APY_pct,Borrow_Supply_ratio,Borrow_Supply_ratio_pct,cum_borrow,cum_return,day,symbol
0.0,0.0,0.0404692486145624,4.04692486145624,0.02260237160483184,2.260237160483184,1.7904868268740017,179.04868268740017,0.07980274803990692,0.05997881266982949,2025-04-24 00:00:00.000 UTC,USDC
0.0,0.0,0.0407971223941041,4.079712239410413,0.022976012345665278,2.297601234566527,1.7756398186215723,177.56398186215722,0.07969187338616839,0.05991688836406283,2025-04-23 00:00:00.000 UTC,USDC
0.0,0.0,0.042631898585331486,4.263189858533147,0.02509229578969944,2.509229578969942,1.6990035085921542,169.90035085921542,0.07958010044810235,0.05985394038503361,2025-04-22 00:00:00.000 UTC,USDC
0.0,0.0,0.0426080722486847,4.260807224868473,0.025056564291864362,2.505656429186434,1.7004754423781536,170.04754423781537,0.07946330072595076,0.05978519436917142,2025-04-21 00:00:00.000 UTC,USDC
0.0,0.0,0.04253606546723338,4.2536065467233355,0.0249690030003525,2.496900300035253,1.7035548222182872,170.35548222182874,0.07934656628143381,0.05971654624782385,2025-04-20 00:00:00.000 UTC,USDC
0.0,0.0,0.042930081710596375,4.293008171059633,0.025433841068542566,2.5433841068542535,1.6879118492131238,168.79118492131238,0.07923002911577016,0.05964813802042562,2025-04-19 00:00:00.000 UTC,USDC
0.0,0.0,0.043486119236678986,4.348611923667894,0.026096612935971934,2.609661293597196,1.666351083313847,166.6351083313847,0.07911241245354936,0.05957845626407345,2025-04-18 00:00:00.000 UTC,USDC
0.0,0.0,0.04319519514318073,4.319519514318078,0.025749391474154584,2.574939147415453,1.6775229498738644,167.75229498738645,0.07899327240084612,0.05950695869438586,2025-04-17 00:00:00.000 UTC,USDC
0.0,0.0,0.043827183461123444,4.382718346112343,0.02650956944160062,2.6509569441600584,1.6532589696589657,165.32589696589656,0.07887492940045385,0.05943641241637448,2025-04-16 00:00:00.000 UTC,USDC
0.0,0.0,0.04512587029684417,4.5125870296844175,0.02810753461998281,2.810753461998283,1.6054723726912115,160.54723726912115,0.07875485492521789,0.05936378345900023,2025-04-15 00:00:00.000 UTC,USDC
0.0,0.0,0.047248423764471234,4.7248423764471115,0.030808108922535514,3.0808108922535533,1.5336359619888893,153.36359619888893,0.07863122240385667,0.059286776514835896,2025-04-14 00:00:00.000 UTC,USDC
0.0,0.0,0.04737412397766749,4.737412397766746,0.03097288599736996,3.0972885997369977,1.5295353484880367,152.95353484880368,0.07850177466751565,0.05920237073696594,2025-04-13 00:00:00.000 UTC,USDC
0.0,0.0,0.047997467229772904,4.799746722977287,0.03179209289708709,3.1792092897087065,1.5097297112569334,150.97297112569333,0.07837198254702889,0.059117513515055335,2025-04-12 00:00:00.000 UTC,USDC
0.0,0.0,0.04733341376468136,4.733341376468132,0.030933145182054228,3.093314518205431,1.5301843212549138,153.0184321254914,0.07824048263681033,0.05903041189067976,2025-04-11 00:00:00.000 UTC,USDC
0.0,0.0,0.0443732020510735,4.43732020510734,0.027176616214865258,2.7176616214865237,1.6327714127560122,163.27714127560122,0.07811080205115367,0.05894566354771522,2025-04-10 00:00:00.000 UTC,USDC
0.0,0.0,0.043291160831056344,4.329116083105638,0.025868285870994455,2.586828587099442,1.673522592372376,167.3522592372376,0.07798923163457538,0.05887120706493477,2025-04-09 00:00:00.000 UTC,USDC
0.0,0.0,0.04307336945103554,4.3073369451035575,0.025603933073857027,2.560393307385703,1.682295033610119,168.2295033610119,0.0778706257144903,0.05880033504884985,2025-04-08 00:00:00.000 UTC,USDC
0.0,0.0,0.042663138746410756,4.266313874641073,0.025123361286507488,2.512336128650757,1.698146130204441,169.81461302044409,0.0777526164831176,0.05873018728700367,2025-04-07 00:00:00.000 UTC,USDC
0.0,0.0,0.04375263430039958,4.375263430039958,0.026420271699261935,2.642027169926192,1.6560251460859061,165.6025146085906,0.07763573117148359,0.058661356160191316,2025-04-06 00:00:00.000 UTC,USDC
0.0,0.0,0.04438783431836762,4.438783431836759,0.027190085726358598,2.7190085726358597,1.6325007123952238,163.25007123952238,0.0775158609405236,0.05858897185416594,2025-04-05 00:00:00.000 UTC,USDC
