avg_aave_deposit_apy,avg_aave_deposit_apy_percent,avg_aave_stable_borrow_apy,avg_aave_stable_borrow_apy_percent,avg_aave_variable_borrow_apy,avg_aave_variable_borrow_apy_percent,avg_compound_deposit_apy,avg_compound_deposit_apy_percent,avg_compound_stable_borrow_apy,avg_compound_stable_borrow_apy_percent,avg_compound_variable_borrow_apy,avg_compound_variable_borrow_apy_percent,avg_morpho_deposit_apy,avg_morpho_deposit_apy_percent,avg_morpho_stable_borrow_apy,avg_morpho_stable_borrow_apy_percent,avg_morpho_variable_borrow_apy,avg_morpho_variable_borrow_apy_percent,date,symbol
0.0730706375002332,7.307063750023319,0.10495111380086125,10.495111380086126,0.08912004841550246,8.912004841550246,0.027832419441468526,2.7832419441468526,0.12399973010186395,12.399973010186395,0.16556847022977472,16.556847022977472,0.07886982287844678,7.886982287844678,0.07910677903934739,7.910677903934739,0.11231352969833756,11.231352969833756,2024-06-15 00:00:00.000 UTC,USDC
0.0885626043793556,8.85626043793556,0.12200904493702247,12.200904493702247,0.10684460750834766,10.684460750834766,0.06445062272704405,6.445062272704405,0.11849454844661873,11.849454844661873,0.1418552714230835,14.185527142308349,0.11806211003683609,11.80621100368361,0.11559700920897108,11.559700920897107,0.16667729494876948,16.667729494876948,2024-06-14 00:00:00.000 UTC,USDC
0.07303535864795806,7.303535864795806,0.1049499327034299,10.49499327034299,0.08909878866173816,8.909878866173816,0.035870380810157254,3.5870380810157254,0.09628133754049101,9.6281337540491,0.12239423748494078,12.239423748494078,0.13110840750460626,13.110840750460625,0.12750613780318695,12.750613780318695,0.18583292599323045,18.583292599323045,2024-06-12 00:00:00.000 UTC,USDC
0.0735334901026433,7.35334901026433,0.10496677927218384,10.496677927218384,0.08940202689930903,8.940202689930903,0.03304078154730994,3.304078154730994,0.10195306251788343,10.195306251788343,0.13174069700215604,13.174069700215604,0.06228368950158031,6.228368950158031,0.06172923080471283,6.172923080471283,0.0892418900167173,8.92418900167173,2024-06-09 00:00:00.000 UTC,USDC
0.11993802245222973,11.993802245222973,0.15870705649813613,15.870705649813614,0.14370705649813623,14.370705649813623,0.0338675766458687,3.38675766458687,0.07962439684015127,7.962439684015127,0.09940298225211697,9.940298225211697,0.08825005474091503,8.825005474091503,0.08868078917190257,8.868078917190257,0.126639925837313,12.663992583731302,2024-06-07 00:00:00.000 UTC,USDC
0.08816408599367476,8.816408599367476,0.1219878922046621,12.198789220466209,0.1064472390318766,10.64472390318766,0.0402291206661376,4.02291206661376,0.09202255460463143,9.202255460463144,0.11441049267773007,11.441049267773007,0.15655058996765991,15.655058996765991,0.15824554256654177,15.824554256654178,0.22235918086797027,22.235918086797028,2024-06-06 00:00:00.000 UTC,USDC
0.0703217663169616,7.03217663169616,0.10485702611709959,10.485702611709959,0.08742647010779285,8.742647010779285,0.010600295498033319,1.0600295498033319,0.06441325021442108,6.4413250214421085,0.08767413496579013,8.767413496579014,0.15000073846533232,15.000073846533232,0.15162976232187078,15.162976232187079,0.21303952974260734,21.303952974260735,2024-06-05 00:00:00.000 UTC,USDC
0.07070767732342854,7.070767732342855,0.1048703947602841,10.48703947602841,0.0876671056851141,8.76671056851141,0.016672961336221093,1.6672961336221093,0.0457674051508481,4.57674051508481,0.05834360558518559,5.834360558518559,0.1013471257435725,10.13471257435725,0.10284206345284047,10.284206345284048,0.1434715843082638,14.34715843082638,2024-06-02 00:00:00.000 UTC,USDC
0.07048680166523437,7.048680166523437,0.10486281092702586,10.486281092702585,0.08753059668646553,8.753059668646552,0.013222519772402963,1.3222519772402963,0.037324798871286126,3.7324798871286125,0.04774311429959166,4.774311429959166,0.10751068414148107,10.751068414148108,0.10897599154417364,10.897599154417364,0.14879513363911376,14.879513363911375,2024-06-01 00:00:00.000 UTC,USDC
0.09046796522398563,9.046796522398564,0.12703724778286798,12.703724778286798,0.1103743566290341,11.037435662903409,0.018240699135257943,1.8240699135257943,0.0381804425788429,3.81804425788429,0.046799483786625684,4.679948378662568,0.08564475730369338,8.564475730369338,0.08682241559450504,8.682241559450505,0.11883277116628232,11.883277116628232,2024-05-31 00:00:00.000 UTC,USDC
