account,amount,ledger,line,reference,token_address,token_amount,transaction,ts,wallet
32321008,219.7391320792557,P&L,2,0xd64879ef87f26d9c3d46dea0f07a89e0d5e007aa300cced44f24a1d34803fe3a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,219.7391320792557,ACCRUAL-COMP-USDC-138,2023-09-02 22:42:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,185.24811534307116,P&L,2,0x4d5c0ed56c7966a4077af05f36696c5e57b1cea500bf090005e265e67c31d26d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,185.24811534307116,ACCRUAL-COMP-USDC-139,2023-09-03 23:19:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,186.40024998459248,P&L,2,0x4877200dccc15fb413c84c4dcd4dccb163d978f2f6cb5f4014b7861a043e5e42,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.40024998459248,ACCRUAL-COMP-USDC-140,2023-09-04 23:46:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,151.56145837764953,P&L,2,0xf94cf66e7faf3de679731656d03afdbd85436fdf49491fc9d82bd3a079e543e9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,151.56145837764953,ACCRUAL-COMP-USDC-141,2023-09-05 19:38:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,214.3492677873878,P&L,2,0x80f5c88839d808abb5b2659d578447b9c68f6ff04a21525e67ad3ed34b3164c8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,214.3492677873878,ACCRUAL-COMP-USDC-142,2023-09-06 23:40:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,177.75305133588253,P&L,2,0x6d702a8e2921da75fc7328cabea01b89c8567405fa4901a7b2c8d23a04e9a5b6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,177.75305133588253,ACCRUAL-COMP-USDC-143,2023-09-07 22:54:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,168.8271448842959,P&L,2,0xb7db8e2724f82dc8bc3d8c5f69dec9a5cb8189ccf7f9e86d8d813ba5afebd2c1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,168.8271448842959,ACCRUAL-COMP-USDC-144,2023-09-08 20:59:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,194.83978654320555,P&L,2,0x82217f51a867fcbc7665591ba0fa0ba2a53993c1da3cc790741fabdb623d9330,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,194.83978654320555,ACCRUAL-COMP-USDC-145,2023-09-09 22:27:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,161.6864197230266,P&L,2,0x7975b9cfee34c169975dd31710fad345fd317706f304ef4f77620179015233cf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,161.6864197230266,ACCRUAL-COMP-USDC-146,2023-09-10 19:35:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,216.51698792563027,P&L,2,0x47e8869a2ce171a9d43cf631d00eda43e682693ec05e4a2f4aff979a3ee7a9d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,216.51698792563027,ACCRUAL-COMP-USDC-147,2023-09-11 23:53:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,182.59854340960104,P&L,2,0xcb2ea482ac95b464f98e62d5fb580efb5732b6d8ccef4be6d3c9a368e21010b2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,182.59854340960104,ACCRUAL-COMP-USDC-148,2023-09-12 23:45:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,180.8133621192837,P&L,2,0x37ce3b0a8bb848c8e9ec4ab96972fcac171c5a4e74a143cd5695b45b12459816,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,180.8133621192837,ACCRUAL-COMP-USDC-149,2023-09-13 23:24:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,81.09823576013007,P&L,2,0x6dbab1401dbb72c405563db6122d5f1ae986229c41e8f53e26270d559f127b1b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,81.09823576013007,ACCRUAL-COMP-USDC-150,2023-09-14 10:00:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,279.1258460360451,P&L,2,0xbb9759e5a0a09278b1de6f7ddd7f24612dac5366bd1da646217a36faf9fc5724,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,279.1258460360451,ACCRUAL-COMP-USDC-151,2023-09-15 22:29:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,175.4578182483317,P&L,2,0x80b5336386f36313db0218ccc90c73d00f76ac5e627d6a556f56a1e127100aac,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,175.4578182483317,ACCRUAL-COMP-USDC-152,2023-09-16 21:25:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,162.9615492161104,P&L,2,0x6b49395cc558f12ed1b0d889f226907f49fe7d8d2b7943f68a7b3ceb0aac9747,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,162.9615492161104,ACCRUAL-COMP-USDC-153,2023-09-17 18:44:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,219.19475986110623,P&L,2,0x9f0a75b46a1c0697e4c4e7f402509c81a26852f1800484b7eee4f451447b2be0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,219.19475986110623,ACCRUAL-COMP-USDC-154,2023-09-18 23:23:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,180.94087506859208,P&L,2,0x3273cff40aa8fb8d850ffc18fa57afee93137944819b49d6dfe0595e5bdeb3c1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,180.94087506859208,ACCRUAL-COMP-USDC-155,2023-09-19 23:02:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,183.22916384053926,P&L,2,0xc2d9d5f9762ef58fec4fb83fb2c8a29ce3743c68ab887cde02977ff5f3d0fa93,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,183.22916384053926,ACCRUAL-COMP-USDC-156,2023-09-20 22:22:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,161.88080522294962,P&L,2,0xf804a79e5f892d1652eaf61f4ae8f9f389af5ebdf70402e19c13d3903d0fe588,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,161.88080522294962,ACCRUAL-COMP-USDC-157,2023-09-21 18:59:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,221.2109061663122,P&L,2,0x70ae22199cbf87ef32309cc2c508bbbcf179d42de72c9efa5e8c9befaa1a5195,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,221.2109061663122,ACCRUAL-COMP-USDC-158,2023-09-22 23:09:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,158.34457404089488,P&L,2,0x8e6a595c29e812d54a49da02b7e6604b926ecb3c3aeb11bde5f061163b640cb2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158.34457404089488,ACCRUAL-COMP-USDC-159,2023-09-23 19:18:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,222.91353599470892,P&L,2,0xb5cacb95acd2452a738ee29457d6d4b53f42dc164ba0534a33a60a3c8318628a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,222.91353599470892,ACCRUAL-COMP-USDC-160,2023-09-24 23:40:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,156.2178588759647,P&L,2,0x97a68edc4c4a6517ca6ed9d6d524464d9811c45b9976fa405745aeb171dc7a1b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,156.2178588759647,ACCRUAL-COMP-USDC-161,2023-09-25 20:41:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,194.49804792645884,P&L,2,0x305172040875e30692b1d4589a6c0450b3495f11fa5331f86aa155c18bc095c8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,194.49804792645884,ACCRUAL-COMP-USDC-162,2023-09-26 22:52:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,165.13189199680838,P&L,2,0xa4ae19016718b66703d57ffe717374c91dffcfd7819e916864975aefcb111ef7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,165.13189199680838,ACCRUAL-COMP-USDC-163,2023-09-27 20:50:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,202.6219722603207,P&L,2,0xb88f0afaaecd1888e2639bf0ad212115b0aff9edf97546e1db961c956abcda54,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,202.6219722603207,ACCRUAL-COMP-USDC-164,2023-09-28 23:46:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,156.8564896643943,P&L,2,0xcc0f67817ebfb7e9143b779a55349d6c16dd658bb5d5cf59757047c61a8d4d65,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,156.8564896643943,ACCRUAL-COMP-USDC-165,2023-09-29 20:38:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,199.98888970000712,P&L,2,0x1abe58df85c014ecdccac6768ecf5e7c698cd18113894bac7dddcf08ef233f30,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199.98888970000712,ACCRUAL-COMP-USDC-166,2023-09-30 23:13:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,173.0311396777491,P&L,2,0xff284d677c7436c9b7a3faa1d2debe9a0e9b13d752f51b28b463b0135383a89b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,173.0311396777491,ACCRUAL-COMP-USDC-167,2023-10-01 22:14:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,191.08656294847074,P&L,2,0xf563cdd48917290b329bd3929cce878aec1eff0b6c25b8a8359ef6276ee1796f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,191.08656294847074,ACCRUAL-COMP-USDC-168,2023-10-02 23:38:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,180.9303873586898,P&L,2,0x298d408f37760509f1d926959e05b55c2e7127865f026bbf4d6ca68c1859f9b4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,180.9303873586898,ACCRUAL-COMP-USDC-169,2023-10-03 23:42:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
