date,deposit_apy,borrow_apy,utilization_rate,total_deposit_usd,total_borrow_usd
2025-02-01,4.8509189299872,5.9915915972352,89.83183204539277,536667056.9860846,482097849.2746919
2025-02-02,7.440573943872,8.8918758736848,90.85055172915249,535238371.60637856,486267013.6705263
2025-02-03,4.5477554653728,5.710884688008,84.21769383470073,529423677.48345625,445868411.7914306
2025-02-04,4.6403224396848,5.7965948466048,85.93189704230025,522315428.74989,448835556.4694046
2025-02-05,4.7354022592416,5.8846317186672,87.692634474849,514754930.7947001,451402159.90305823
2025-02-06,4.732717359888,5.8821457010976,87.65092570861478,516567700.5909169,452776371.4796442
2025-02-07,4.812514509024,5.9560319505312,89.12265957183332,516456338.0721574,460279624.0172055
2025-02-08,4.8475840515984,5.9885037466416,89.77007503841342,515381155.7128621,462658050.21727866
2025-02-09,4.8507612405264,5.9914455887088,89.828911872366,515784020.632898,463323173.346072
2025-02-10,4.8360932319744,5.9778641025792,89.55728213326995,516480296.8323155,462545716.5968669
2025-02-11,4.8592415042928,5.9992976868912,89.98595382258327,516100110.5178536,464417607.12889695
2025-02-12,4.8326396079312,5.9746663017216,89.49332611653512,519948639.4847059,465319331.57253534
2025-02-13,4.8263240004336,5.9688185181696,89.37637043621186,521029430.4665207,465677193.8554424
2025-02-14,4.8046864980384,5.9487837919776,88.97567590034673,521512248.2634965,464019047.7955403
2025-02-15,4.8306788918208,5.9728508215056,89.45701652999728,519021317.2909494,464300985.6031742
2025-02-16,4.809800930832,5.9535193796496,89.07036576150385,520320683.8101448,463451536.2024539
2025-02-17,4.7862404924544,5.9317041561264,88.63408322554915,523150455.1583603,463689609.8199002
2025-02-18,4.7925738673344,5.9375683920096,88.75136794047334,523429961.2628625,464551250.8310802
2025-02-19,4.7948472187344,5.9396733474768,88.79346704929542,523252482.7719189,464614020.874704
2025-02-20,4.5318307882176,5.6961396180864,83.91511483993767,553631857.7374761,464580809.2108834
2025-02-21,4.5181607679216,5.683482190368,83.66964386603668,550751202.5186782,460811569.7352925
2025-02-22,4.5450895538448,5.7084162517584,84.16751083495714,553527476.4146727,465890298.6857845
2025-02-23,4.5043015158576,5.6706495486336,83.41299105779738,556542073.6696583,464228390.1429522
2025-02-24,4.5724603578048,5.7337595873568,84.67519185885453,555876534.5027735,470689522.0885752
2025-02-25,4.3784326611504,5.5541043123264,81.08208635997556,550436379.3716513,446305300.47884506
2025-02-26,4.3754743888272,5.5513651710528,81.02730352003294,549573692.4847901,445304743.87590337
2025-02-27,4.6568227686768,5.8118729316912,86.23756810752366,515912877.9835673,444910719.5265642
2025-02-28,4.1382316657008,5.3316959848416,76.63391979671854,544084773.0813162,416953488.629294
2025-03-01,4.0398429029616,5.2405952768496,74.81190563386426,544921464.9890298,407666132.1662636
2025-03-02,4.0161656930832,5.218671935304,74.37343882205873,547796767.5963875,407415293.8175145
2025-03-03,4.0374674001504,5.2383957386112,74.80475797725276,542756219.6510439,406007476.51644975
2025-03-04,3.9918914436528,5.1961957771392,73.92391565771902,542736106.151255,401211781.3552421
2025-03-05,3.9242893571712,5.1336012542544,72.67202515205928,550223415.7170489,399858499.0624135
2025-03-06,3.9511404856944,5.1584634104112,73.18176216896765,548852440.5196168,401659887.6796407
2025-03-07,4.1210435018592,5.3157810176208,76.31562041897992,548524510.880906,418609883.6289384
2025-03-08,4.0995748085184,5.2959025964592,75.9180520207214,551392981.4733818,418606810.5135687
2025-03-09,4.072475516904,5.2708106626992,75.38186487038145,553052014.5041496,416900922.2364404
2025-03-10,4.0354407012672,5.236519166856,74.73038341627412,555819281.6612896,415365880.2870624
2025-03-11,3.9712639983408,5.177096292024,73.54192592420806,555330251.6079972,408400562.2722715
2025-03-12,3.9819374489952,5.1869791162368,73.73958241518528,554545693.9163697,408919678.9953225
2025-03-13,3.979727494416,5.18493286188,73.69865732606972,554356192.6050261,408553070.7538253
2025-03-14,3.927012184872,5.1361223903136,72.72244790086214,562601670.3497733,409137706.609494
2025-03-15,3.930993242208,5.1398085545136,72.79657669659356,562572037.1109246,409533184.469043
2025-03-16,3.8980668609648,5.1093211643568,72.18642339908106,566697020.2708651,409078310.44270295
2025-03-17,3.9121173788688,5.12233090596,72.44668775668714,565889756.4299256,409968384.8878656
2025-03-18,3.994108414992,5.198248527912,73.96497066386112,554630447.5016782,410232247.787458
2025-03-19,4.007905020792,5.2110231654816,74.22046341065264,553113645.4906757,410523510.8707339
2025-03-20,4.121642663784,5.3163357989328,76.32763968711163,541330858.9990652,413185067.5719528
2025-03-21,4.2143058891216,5.4021350782656,78.04270166346788,529713799.3793654,413402960.1198589
2025-03-22,4.193635141728,5.3829955014336,77.65991009330627,531471191.99429816,412740049.8745951
2025-03-23,4.202761518216,5.3914458501504,77.82891706736693,530507588.2133021,412888310.86661935
2025-03-24,4.1405190127776,5.3338138984512,76.67627806687705,538244621.7830948,412705942.8784164
2025-03-25,4.153126361328,5.3454873714336,76.90974748688613,541562399.2979405,416514273.783968
2025-03-26,4.3199253205488,5.4999308506752,79.99861709253739,520562630.2377532,416442905.2907414
2025-03-27,4.2970106479968,5.4787135591728,79.5742712781981,524693135.205056,417520738.786154
2025-03-28,4.3040253928464,5.4852086948112,79.70417397624651,520113993.5407471,414552562.2865205
2025-03-29,4.0645696813776,5.263490441232,75.26980892265823,550218279.3801702,414148247.546992
2025-03-30,4.057761386952,5.2571864673648,75.14372944986674,550122667.9261991,413382689.2288519
2025-03-31,4.0285506087648,5.230139449824,74.60278910391173,554103428.5505817,413376612.2191347
2025-04-01,3.5106351898176,4.595302898064,74.29915747911745,558900946.7654821,415258694.5895639
2025-04-02,3.5603232199632,4.6391124916656,75.3507560122333,553419345.1835563,417005660.5137608
2025-04-03,3.53960757792,4.6208476509408,74.9123297173354,551433123.8922487,413091399.940764
2025-04-04,3.3707614151088,4.4719771505472,71.33952149193064,548616956.2001556,391380711.37678576
2025-04-05,3.3484822339536,4.4523337514256,70.86680326509024,550429231.186998,390071600.3788386
2025-04-06,3.3178329316656,4.425310471032,70.22061425967463,549745036.2383722,386034341.3086559
2025-04-07,3.371361220368,4.4725059966528,70.93428757375814,535159638.9649453,379611677.2820801
2025-04-08,3.5742094479216,4.65135588324,75.64464447251797,500317414.81381154,378463329.6700007
2025-04-09,3.5323204471776,4.6144226419056,74.81728645832395,506768207.973418,379150221.839187
2025-04-10,3.6781326052128,4.7429842168944,77.80344813170382,488821411.897796,380319913.662564
2025-04-11,3.7466549720928,4.8033999175392,79.29407566141265,488722083.227012,387527658.448059
2025-04-12,3.7832383215072,4.8356552032416,80.07466163983653,487864707.2273274,390656013.5724616
2025-04-13,3.7821999419424,4.8347396721648,80.04323315974628,488861451.749989,391300511.65236425
2025-04-14,3.8693798263584,4.9116055753296,81.89163660165154,477265099.34807765,390840200.7846389
2025-04-15,3.4898808688704,4.5770039574624,73.85991263774379,534446643.3107614,394741823.8446825
2025-04-16,3.4625253125664,4.5528847484688,73.28095902842225,537391371.5381445,393805550.799144
2025-04-17,3.5819615107584,4.6581908255856,75.81021119569279,519447112.5300198,393793953.058936
2025-04-18,3.5876698736544,4.6632238481952,75.92952117207096,519372072.249728,394356727.5606809
2025-04-19,3.5882550998208,4.6637398370736,75.94190688766172,519180940.19718087,394275906.1830298
2025-04-20,3.5917085220336,4.666784697792,76.01499523523344,518387378.34049,394052140.945575
2025-04-21,3.6110049999264,4.6837982688768,76.4233863179108,518535425.00751424,396282331.0487132
2025-04-22,3.6786852200016,4.743471451248,77.85577186444243,514771601.930621,400779404.02204
2025-04-23,3.6972094821696,4.7598041664,78.24781976123619,512940951.4618065,401365111.1814043
2025-04-24,3.586014788688,4.6617645702528,75.89449293137115,535815661.4224197,406654579.2834179
2025-04-25,3.7755041143536,4.8288360068208,79.90484903420574,509195285.9806563,406871724.5521356
2025-04-26,3.7968138631008,4.8476246668128,80.3558490045957,509107304.88818425,409097497.187316
2025-04-27,3.7978919685648,4.8485752249248,80.37866606730071,509204101.96324056,409291464.7180306
2025-04-28,3.784719655728,4.8369612856032,80.09988696257925,510872986.63010097,409208684.8130634
2025-04-29,3.6752214634416,4.7404174829328,77.7824648668613,526095408.9219352,409209976.6108745
2025-04-30,3.70643522544,4.7679384424032,78.443073576559,522158348.8762219,409597057.7951204
2025-05-01,3.7281554751456,4.78708903476,78.90276140173549,520525456.5305983,410708959.00163233
2025-05-02,3.7393155830448,4.7969288281008,79.13895419994329,519515027.7998485,411138759.91234463
2025-05-03,3.7392973363152,4.7969127384336,79.23048640599039,519051343.2244409,411246903.9335512
2025-05-04,3.767041252152,4.821374359008,79.72574085493274,515918931.6364246,411320190.4579935
2025-05-05,3.8251720686816,4.8726278992656,80.95602265847941,500579341.6039203,405249125.2125368
2025-05-06,3.8017129270896,4.8519441369648,80.45953290550199,498527488.91662365,401112888.9878436
2025-05-07,3.8339121449376,4.8803339636928,81.14099782085451,494363583.2238909,401131544.2907956
2025-05-08,3.677117436144,4.742089149528,77.82259129956964,514027244.4056706,400029321.58226496
2025-05-09,2.8514060970912,3.700176622416,79.20572496047927,508363043.096642,402652633.7158489
2025-05-10,2.9922036432336,3.808817574768,83.11676793443775,496538442.0529252,412706704.5864024
2025-05-11,3.0743463139056,3.8721997723248,85.39850878999052,496269989.70634985,423807170.7814622
2025-05-12,3.1049979277824,3.8958508987776,86.24994254206958,495141216.635738,427059014.8504282
2025-05-13,3.167513289,3.9440884432176,87.98648028885316,489466207.245018,430664087.9582349
2025-05-14,3.1812441296256,3.9546833124672,88.3678925753856,489041093.0913245,432155307.7924331
2025-05-15,3.1446618555888,3.9264560254368,87.35167440413288,485895981.7954376,424438275.9607155
2025-05-16,3.1641042379392,3.9414579813072,87.8918161152748,484186512.075485,425560318.8483481
2025-05-17,3.1714588021104,3.947132846664,88.09607795000571,483907472.49479824,426303504.1749199
2025-05-18,3.23457214896,3.9958318069344,89.84922644339136,482102349.717938,433165231.8869806
2025-05-19,3.7143133944336,4.5342904070016,90.14840844854504,481106334.4401179,433709703.4429005
2025-05-20,3.2287763430432,3.9913596993888,89.68823186602106,486441612.1943439,436280881.0376742
2025-05-21,4.7142854319744,5.660666919288,90.4612908130817,484356767.4139527,438155383.9431775
2025-05-22,3.8025254300544,4.63365314964,90.17600921055188,487814289.2574012,439891458.4111423
2025-05-23,3.1639311715248,3.9413244452688,87.88697709852681,501971129.85753673,441167251.9391096
2025-05-24,3.1823839731168,3.955562829432,88.39955490842028,499575467.0842943,441622489.33417785
2025-05-25,3.1563554643072,3.9354789449232,87.67654078701173,499441219.9173799,437892784.88801056
2025-05-26,5.6817350896608,6.7504099619952,90.7639972137274,481359705.3744791,436901309.5740987
2025-05-27,3.1704658501536,3.9463666732368,88.06849595495538,492369870.9272396,433622739.860975
2025-05-28,3.1718145754944,3.9474073643904,87.78162887312769,491517071.2043418,431461691.2926621
2025-05-29,3.1686050117088,3.944930829696,88.01680591757265,492405439.8707601,433399540.3386168
2025-05-30,3.1292981881056,3.9146012456832,86.92494970287704,499199004.2005612,433928483.3186009
2025-05-31,3.1363365187296,3.92003210124,87.12326114852051,495328625.4176151,431546451.8659658
2025-06-01,3.0931900262928,3.8867397888672,85.92017664445511,491946187.2426323,422681033.0745316
2025-06-02,3.1492694228688,3.93001127424,87.47970630263187,489700089.36319625,428388199.9386499
2025-06-03,3.1632303564576,3.940783688016,87.86750999570188,493337542.6985034,433483414.6431576
2025-06-04,3.1776189182064,3.9518860598064,88.26719228206122,492868128.78279614,435040858.92970777
2025-06-05,3.1899484377504,3.961399654224,88.55563692071973,491767943.93394566,435488234.9226335
2025-06-06,3.1891562628912,3.9607884045504,88.58767408894035,488037469.4659757,432341042.8824303
2025-06-07,3.4802006949936,4.2705839814192,90.0751566643656,477578207.0790052,430179318.2212823
2025-06-08,4.5367148505312,5.4606499906608,90.40573055582529,476450658.3366057,430738698.4072474
2025-06-09,5.8618746378144,6.9533205929856,90.82036127790542,477035800.6389644,433245637.5652561
2025-06-10,5.6804241002976,6.748933250952,90.76358701661464,486036861.4330608,441144489.65961885
2025-06-11,3.236951209032,3.9976675174944,89.91531147406153,488171790.7418556,438941186.1740433
2025-06-12,4.7552582583072,5.7068190385056,90.47369002899164,483828801.3129714,437737769.9708836
2025-06-13,5.3010157678128,6.3215646669216,90.64487352132926,483600865.8574221,438359393.20451343
2025-06-14,3.6261417690432,4.4349731771184,90.12082032962398,481630979.4544072,434049789.6459145
2025-06-15,3.9535845509232,4.8038073531984,90.22327426694494,481388432.2319719,434324405.5019984
2025-06-16,4.940753965848,5.9157628878816,90.6733298146833,481226139.03616905,436343764.202732
2025-06-17,3.1177266363216,3.9056725084608,86.60351772222026,502252837.9315869,434968625.5084361
2025-06-18,3.1314652316496,3.9162733632432,87.08466097075666,500940951.931157,436242729.6529291
2025-06-19,5.9146831015488,7.0128044679024,90.83688457708752,480348740.2228702,436333830.7237426
2025-06-20,4.1618381750208,5.0383859024304,90.2884349755054,482274493.3048553,435438092.2910025
2025-06-21,3.2368148252928,3.9975622787088,89.91152300213187,479229881.7358177,430882885.3499891
2025-06-22,4.324980468816,5.222150687232,90.3355936355263,475323468.3849354,429386276.8545046
2025-06-23,3.1529593240848,3.9328584452352,87.58220353793772,488277300.7037267,427644019.33188605
2025-06-24,3.1823658556848,3.9555488495232,88.39907147856692,484295524.6534717,428112747.0059232
2025-06-25,3.2032662324624,3.9716758143504,88.9796176403061,482088259.9735734,428960290.4132904
2025-06-26,3.2321454632208,3.9939593506272,89.77993391407307,479406465.9720889,430410808.3295346
2025-06-27,3.878911380528,4.7196948966624,90.1999096956948,479146689.3339225,432189881.0891093
2025-06-28,3.3403598375616,4.1130661237632,90.03140170349516,480300451.3420971,432421228.7315038
2025-06-29,3.8386959921504,4.6743959555424,90.18732665719592,480511934.663751,433360868.14200896
2025-06-30,3.231980741232,3.9938322479328,89.77724291150253,486211828.9502484,436507574.7411237
2025-07-01,5.8157886148992,6.9014089247904,90.80594137036996,478041021.6674932,434089649.86170137
2025-07-02,4.40603418564,5.313450245472,90.36484173731158,479596335.5185281,433386469.5692638
2025-07-03,4.33030899636,5.2281527827392,90.34114799797716,480929785.0547937,434477488.88270456
2025-07-04,4.5799444182528,5.5093441227696,90.41925670351664,483196633.91254014,436902804.8001312
2025-07-05,3.7643673872448,4.5906716220192,90.16406989745744,484744615.7068796,437065474.1301124
2025-07-06,4.3451547638832,5.2448751756288,90.34579310667996,490834454.83938,443448281.0654867
2025-07-07,3.234157403256,3.99551178276,89.83770573108478,495145636.9632983,444827480.2753933
2025-07-08,4.7345890498704,5.6835370724688,90.46764363407569,496159409.9952336,448863726.8914204
2025-07-09,5.1156602440992,6.1127787182976,90.58687742453064,499760539.7545317,452717467.5636103
2025-07-10,5.3958000351312,6.4283304256416,90.67453067640972,502369973.1475906,455521615.4107834
2025-07-11,5.5242064403856,6.572968425864,90.71470789893044,508196194.1664592,461008693.0915848
2025-07-12,3.2384347760016,3.9988122522192,89.95652165704053,516063700.8036573,464232954.7775668
2025-07-13,3.5722119639888,4.3742262160224,90.103946173646,515723440.180116,464687170.9447671
2025-07-14,5.7929675411952,6.8757030860256,90.79880085978276,517056766.65466833,469481343.886804
2025-07-15,5.6065971984624,6.6657740362416,90.74048723498326,515240920.3431858,467532121.5534189
2025-07-16,8.160097869216,9.5420576475216,91.53945490489134,517872333.9602872,474057511.6104853
2025-07-17,8.1461320002432,9.5263263775008,91.53508510775006,523189871.43650687,478902294.0945347
2025-07-18,5.1671669175216,6.170796251208,90.6029934053069,521920293.0531201,472875408.6958769
2025-07-19,4.4492769984816,5.3621592941088,90.37837202845115,522941689.7919868,472626185.8920708
2025-07-20,5.6033890001856,6.6621602976192,90.73948341831392,522964643.5956297,474535416.0591008
2025-07-21,4.23497369736,5.1207663387744,90.50992301483392,524816412.2918816,475010930.73459554
2025-07-22,3.2358917854944,3.9968500507632,89.8858830101432,519243023.9675527,466726177.0618043
2025-07-23,7.3193752333296,8.5950609369984,91.27640026240148,515014459.6694658,470086659.6171458
2025-07-24,7.083553248,8.3294291629296,91.20297736084252,519798427.98989326,474071642.60163766
2025-07-25,5.7478289984784,6.8248586686032,90.79868836849128,528401729.45517874,479781839.66172606
2025-07-26,5.3377034288544,6.3628899395904,90.65635276378106,529617273.624044,480131703.8745329
2025-07-27,3.2251188513744,3.9885375364416,89.58663486693774,540844565.8028824,484524446.3635031
2025-07-28,5.457396049416,6.4977126688656,90.69414454682004,535591489.036124,485750119.246888
2025-07-29,7.0056759380112,8.2417075373376,91.17824654088336,533497596.49409807,486433753.8210759
2025-07-30,9.4585848924384,11.0046838301136,91.94573995539903,537583072.8896725,494284734.2433815
2025-07-31,10.3442392674144,12.0022920142416,92.22285333983652,539493097.9215217,497535928.4747055
2025-08-01,7.4569696553376,8.750048396472,91.3194523346192,540452164.4806385,493537956.7343145
2025-08-02,3.232253685312,3.9940428548016,89.78482468670363,547398632.298172,491480902.3463271
2025-08-03,4.3128618494256,5.2085001782592,90.3356889406314,545554692.0548668,492830589.6157041
2025-08-04,3.1702417301088,3.9461937392736,88.06225369028844,544426000.3111278,479433805.5498759
2025-08-05,3.2118311073168,3.978284564736,89.21753083911177,537312382.3066903,479376840.3868376
2025-08-06,3.2390191254672,3.9992631444864,89.97275360085983,534942762.965521,481302734.0285999
2025-08-07,4.0011254651232,4.857357818016,90.24370733534316,535432067.3745296,483193747.8610479
2025-08-08,3.2037207892128,3.9720265545888,88.99224419857352,535611709.2444093,476652880.2469384
2025-08-09,3.106370472264,3.8969099659584,86.28148791879566,531418859.677665,458516099.2109862
2025-08-10,3.1652718488784,3.9423589238304,87.92421810897154,526283801.1251457,462730917.1734591
2025-08-11,3.170217548304,3.946175082576,88.06070069052494,525431405.1549597,462698577.0275285
2025-08-12,3.12900491592,3.9143749559616,86.91680328110203,533866085.403939,464019335.2350619
2025-08-13,3.2237872532352,3.987510058872,89.54964597715622,537358875.2803179,481202970.4403531
2025-08-14,3.232749163176,3.9944251720368,89.79858798028437,536259214.8682567,481553202.86585367
2025-08-15,4.5896175217584,5.5202399842176,90.42228333134264,537264159.2576303,485806520.3216904
2025-08-16,4.178335309416,5.0569684052832,90.2935967819714,536703432.5234895,484608833.2777595
2025-08-17,5.153071820328,6.1549194173184,90.59858317430304,536082402.299305,485683061.12993777
2025-08-18,4.6341991450224,5.5704570843744,90.43623252563762,534561091.4563623,483436911.6610621
2025-08-19,4.6893578007744,5.6325882330432,90.4590587094076,533112184.83832806,482248264.2699087
2025-08-20,6.2389005484896,7.3780055958672,90.93832933467654,532555235.6147532,484296834.0524069
2025-08-21,4.116373518528,4.9871741473728,90.27278837413336,536096272.79676586,483949053.8234412
2025-08-22,4.046188368744,4.9081170346272,90.25224917836027,538299072.152587,485827019.9239542
2025-08-23,5.4419583953232,6.4803235702464,90.6889732168308,537349249.0057396,487316516.51165664
2025-08-24,4.550756106312,5.4764661745152,90.41012393993329,538489109.1502212,486848670.9857576
2025-08-25,4.0202467573824,4.8788961933024,90.24419453961404,538197636.4077729,485692122.0074352
2025-08-26,5.2037937172368,6.2120529677664,90.6144536049982,535294704.9940156,485054372.1068142
2025-08-27,5.8076157325248,6.892202923056,90.8033841480508,536695598.2097958,487337765.7481202
2025-08-28,5.4277520265072,6.464321402832,90.684528169982,536638179.9929642,486647801.5065983
2025-08-29,4.5212702963616,5.4432531215712,90.40089809222552,533325103.3747935,482130683.2021035
2025-08-30,3.9923701569792,4.8474957665664,90.23464742632508,533770735.3091817,481646141.0711429
2025-08-31,4.0724913763584,4.9377449521008,90.26039373124767,533808884.0569002,481818000.5221376
2025-09-01,4.6206690152688,5.555216637504,90.43199906823652,532250226.6340351,481324519.99037737
2025-09-02,3.650342252616,4.4622327946032,90.12839244576163,532453671.80235815,479891934.913897
2025-09-03,7.5013633082736,8.8000537639248,91.33334271424484,534122451.9690589,487831889.5706284
2025-09-04,5.4961425066816,6.5413569885984,90.70592694371304,532467682.40216815,482979746.9985926
2025-09-05,6.0679712058192,7.185469416408,90.88484706257492,531957498.6719202,483468759.1058738
2025-09-06,5.2659796849344,6.282099740736,90.63391104178176,534801627.3858015,484711631.2148485
2025-09-07,7.7149221138144,9.04060810764,91.4001633660414,541171586.0200162,494631713.71289206
2025-09-08,4.3035520658688,5.1980135657904,90.33277599259296,537936468.5141032,485932945.0853101
2025-09-09,3.2103453485952,3.9771381396816,89.12527713588642,537981852.5145634,479477816.9943805
2025-09-10,3.2509572864048,4.0123623726432,90.00342843954105,536202784.52727455,482600889.4628321
2025-09-11,4.1775835353264,5.0561216006112,90.29336155809908,534821864.5984743,482908639.89366746
2025-09-12,3.4115815630512,4.1932908411408,90.05368634764386,534681467.4543878,481500371.6603538
2025-09-13,4.1967342885168,5.0776931612304,90.29935365866804,534015515.5851208,482212559.0103678
2025-09-14,4.4318911007664,5.3425756777824,90.37293213553215,534215200.55256,482785940.6530621
2025-09-15,4.067500870584,4.9321236064896,90.25891767055349,533850026.38117474,481847255.7956125
2025-09-16,4.7227288490784,5.6701776502368,90.46577923772428,534529298.5152274,483566095.15574193
2025-09-17,4.462681340592,5.3772580528848,90.382566127897,535681873.1341683,484163023.2206471
2025-09-18,3.2392254970512,3.9994223792112,89.97848608040017,543752773.0280063,489260513.19079465
2025-09-19,5.2097841570384,6.2188006468464,90.6163279603242,536376455.2636438,486044647.8036652
2025-09-20,5.1047324871408,6.1004696088528,90.5460961044744,536507534.90521854,485786628.1630257
2025-09-21,5.1189501773808,6.1164845294256,90.5879068158177,536931208.0159326,486394742.3825173
2025-09-22,4.9520041878672,5.9284352289744,90.53567089896292,536023592.42379993,485292555.57761
2025-09-23,4.81658930712,5.7759028187184,90.493300785845,537306186.0565171,486226103.0890759
2025-09-24,3.1991864453712,3.9685278025296,88.8661676882828,538001232.9335312,478101077.8237408
2025-09-25,3.2076768700368,3.9750791100912,89.01064334720597,537485882.7235394,478419642.1126313
2025-09-26,3.2361043759776,3.9970140915744,89.87279603859355,535089642.8263521,480900023.3209662
2025-09-27,3.2170029261696,3.9822751995552,89.36119249418223,536137672.69244367,479099017.7285233
2025-09-28,3.2336973970848,3.9951568387728,89.82492778928825,536227725.7181668,481666167.412486
2025-09-29,3.312284326992,4.081441643208,90.02261712559299,535602575.0051754,482163455.41172606
2025-09-30,4.5505704034224,5.4762569962272,90.41006583473904,535535891.565032,484178352.13260216
2025-10-01,4.9541284812096,5.9308280482032,90.5363355714158,532727612.12013775,482312058.5906782
2025-10-02,6.2590430174256,7.4006942341392,90.94463173457096,525020576.6357604,477478029.9521131
2025-10-03,5.9396055482304,7.0408773105264,90.8446825885952,518356522.0714841,470899337.1531211
2025-10-04,4.8643797751488,5.8297343891328,90.50825399912418,518426820.416385,469219063.4220451
2025-10-05,3.2330875349952,3.9946862617344,89.80798716155873,518514372.5449972,465667321.1260479
2025-10-06,3.6331341327936,4.4428494318768,90.12300817833162,517860799.62565136,466711730.7989993
2025-10-07,3.0314644116624,3.8391116208624,84.20734487238202,578564231.7079669,487193577.9025751
2025-10-08,3.2345494651152,3.9958143044544,89.8485963659148,576378406.9865073,517867908.4335966
2025-10-09,5.0828863204944,6.0758619103728,90.59829981592152,575358220.3328065,521264765.4726663
2025-10-10,3.1432924016352,3.9253993360704,87.3136778560386,574925747.2457545,501988814.8615808
2025-10-11,3.1059717657696,3.896602319664,86.27699354676362,573737830.4456937,495003750.9489728
2025-10-12,3.2233447716192,3.9871686375216,89.53735488007227,554313442.5211642,496317594.1781202
2025-10-13,3.1983876763344,3.9679114660992,88.84410222720783,554781132.785036,492890316.7487989
2025-10-14,3.12536873628,3.9115692390384,86.81579834502988,556271432.0021544,482931484.6580003
2025-10-15,3.1625075828736,3.9402259864704,87.84743291565097,555521536.9146447,488011409.47308576
2025-10-16,3.1092280091424,3.8991148747776,86.36744478378495,554457021.9920149,478870362.3187718
2025-10-17,4.5669744025488,5.4947345914224,90.41519850029236,508568084.9814375,459822843.5451022
2025-10-18,3.6038396675232,4.4098519117248,90.11384220047474,509209003.7645521,458867798.12299794
2025-10-19,4.4826653474352,5.3997681973968,90.38881894603054,506822091.83869725,458110502.9705647
2025-10-20,4.0579995373632,4.9214212278624,90.25594478778429,507695821.371069,458225660.22656
2025-10-21,3.614061330288,4.4213656769424,90.11704046789866,510339155.9151205,459902543.6595616
2025-10-22,5.763935650968,6.8430013294032,90.78971703853917,508469374.8923455,461637906.69238937
2025-10-23,7.8461067649824,9.1883755512864,91.44120987780724,502164806.5636298,459185574.7023335
2025-10-24,3.8797776366048,4.7206706520384,90.20018073945658,502231425.5645381,453013653.5895627
2025-10-25,3.2367315008736,3.9974979862656,89.90920843360932,508475406.4348052,457166213.0051111
2025-10-26,4.3448427435456,5.244523713216,90.34569095021546,507606554.3416851,458600648.8285763
2025-10-27,4.2140767233168,5.0972278210704,90.30477995292242,510556264.2280011,461056710.9469576
2025-10-28,5.4915867246672,6.5362253182272,90.70450147964912,501814692.1804118,455168514.8938783
2025-10-29,3.2335162164576,3.9950170365312,89.81989501665724,510960869.7255906,458944516.76372427
2025-10-30,3.236755843512,3.9975167691072,89.9098846301043,510148483.9200668,458673913.3347582
2025-10-31,4.5346397091984,5.4583125360336,90.40508126259414,503998380.42493045,455640145.3853167
2025-11-01,4.4008510579776,5.3076119290272,90.363219982398,502378451.73650455,453965345.4868229
2025-11-02,4.7301893458272,5.6785812152976,90.41604580245314,497729383.9715508,450027227.7839852
2025-11-03,3.2208807031056,3.9852673320816,89.46890846521677,506763642.9285535,453395899.8267455
2025-11-04,3.0899750383152,3.8842590693456,86.16093379458171,495432459.490556,426869233.4185258
2025-11-05,3.0700346047632,3.868872809472,85.27942002515458,496098809.787939,423070187.7388492
2025-11-06,3.2294036855376,3.9918437612208,89.70565799398649,466140925.6682489,418154784.54996216
2025-11-07,8.0284578602832,9.3937772866032,91.49804647584202,438421145.3425744,401146783.3254676
2025-11-08,8.37492343488,9.7840388848608,91.60667191460304,437279989.7739086,400577645.5803941
2025-11-09,6.3941185424304,7.552844390232,90.98689566611324,440025779.0876459,400365796.5224783
2025-11-10,6.0807681014976,7.1998839417456,90.88885109777966,438190787.39594746,398266572.2804909
2025-11-11,5.7163077636336,6.7893528980016,90.77481469604336,439853857.0064558,399276523.6310097
2025-11-12,5.8303230874128,6.9177806720496,90.8104181954654,438514503.2988628,398216854.29346514
2025-11-13,7.9044695540208,9.2541158658576,91.45947107659124,434232341.2174574,397146602.5209854
2025-11-14,3.2333550391152,3.9948926711616,89.8154178547301,439159858.95984566,394433262.3750288
